game_num,team_health,team_count,team_avg_health,team_resource,o_team_health,o_team_count,o_team_health_avg,o_team_resource,result,time_ticks
156,0.0,1,0.0,4,2.0,3,0.6666666666666666,6,L,149
157,0.26666666666666666,1,0.26666666666666666,1,0.0,3,0.0,9,W,347
158,0.3,1,0.3,5,0.0,3,0.0,7,W,403
159,0.0,1,0.0,1,1.5333333333333332,3,0.5111111111111111,7,L,99
160,1.0,1,1.0,0,0.0,3,0.0,10,W,331
161,1.0,1,1.0,6,0.0,3,0.0,6,W,457
162,0.5,1,0.5,0,0.0,3,0.0,10,W,183
163,0.0,1,0.0,8,0.6,3,0.19999999999999998,5,L,375
164,0.3,1,0.3,1,0.0,3,0.0,9,W,315
165,0.9333333333333333,1,0.9333333333333333,8,0.0,3,0.0,5,W,477
166,0.8666666666666667,1,0.8666666666666667,0,0.0,3,0.0,10,W,309
167,0.5333333333333333,1,0.5333333333333333,0,0.0,3,0.0,10,W,163
168,0.7,1,0.7,3,0.0,3,0.0,9,W,449
169,0.7,1,0.7,5,0.0,3,0.0,7,W,391
170,0.7333333333333333,1,0.7333333333333333,1,0.0,3,0.0,9,W,841
171,0.0,1,0.0,6,1.1,3,0.3666666666666667,7,L,241
172,0.5,1,0.5,7,0.0,3,0.0,6,W,403
173,0.0,1,0.0,2,1.3333333333333335,3,0.4444444444444445,7,L,241
174,0.5333333333333333,1,0.5333333333333333,3,0.0,3,0.0,8,W,977
175,0.5666666666666667,1,0.5666666666666667,5,0.0,3,0.0,8,W,255
176,0.0,1,0.0,2,2.0,3,0.6666666666666666,7,L,103
177,0.6333333333333333,1,0.6333333333333333,7,0.0,3,0.0,6,W,495
178,0.7333333333333333,1,0.7333333333333333,4,0.0,3,0.0,7,W,457
179,0.5,1,0.5,0,0.0,3,0.0,10,W,891
180,0.0,1,0.0,0,0.9666666666666667,3,0.32222222222222224,10,L,183
181,0.0,1,0.0,0,0.9,3,0.3,10,L,155
182,0.0,1,0.0,6,0.4666666666666667,3,0.15555555555555556,6,L,1313
183,0.9333333333333333,1,0.9333333333333333,0,0.0,3,0.0,10,W,473
184,0.8,1,0.8,0,0.0,3,0.0,11,W,515
185,0.7666666666666667,1,0.7666666666666667,0,0.0,3,0.0,10,W,399
186,0.0,1,0.0,0,0.5666666666666667,3,0.18888888888888888,10,L,913
187,0.16666666666666666,1,0.16666666666666666,0,0.0,3,0.0,10,W,1335
188,0.9,1,0.9,0,0.0,3,0.0,8,W,745
189,0.5666666666666667,1,0.5666666666666667,0,0.0,3,0.0,10,W,1251
190,0.0,1,0.0,0,0.03333333333333333,3,0.011111111111111112,10,L,771
191,0.3,1,0.3,0,0.0,3,0.0,10,W,317
192,0.36666666666666664,1,0.36666666666666664,2,0.0,3,0.0,6,W,277
193,0.43333333333333335,1,0.43333333333333335,2,0.0,3,0.0,8,W,339
194,0.8333333333333334,1,0.8333333333333334,1,0.0,3,0.0,8,W,1073
195,0.8333333333333334,1,0.8333333333333334,0,0.0,3,0.0,10,W,271
196,0.0,1,0.0,0,1.1666666666666667,3,0.3888888888888889,7,L,213
197,0.4,1,0.4,0,0.0,3,0.0,10,W,1425
198,0.6333333333333333,1,0.6333333333333333,0,0.0,3,0.0,10,W,607
199,0.9,1,0.9,0,0.0,3,0.0,10,W,579
200,0.36666666666666664,1,0.36666666666666664,0,0.0,3,0.0,10,W,131
201,0.0,1,0.0,0,0.8333333333333334,3,0.2777777777777778,10,L,351
202,0.0,1,0.0,1,2.0,3,0.6666666666666666,6,L,185
203,0.6666666666666666,1,0.6666666666666666,0,0.0,3,0.0,10,W,543
204,0.6,1,0.6,0,0.0,3,0.0,10,W,665
205,0.9,1,0.9,0,0.0,3,0.0,8,W,161
206,0.6,1,0.6,0,0.0,3,0.0,10,W,315
207,0.9,1,0.9,0,0.0,3,0.0,9,W,247
208,0.9333333333333333,1,0.9333333333333333,0,0.0,3,0.0,10,W,323
209,0.0,1,0.0,0,0.7999999999999999,3,0.26666666666666666,10,L,109
210,1.0,1,1.0,6,0.0,3,0.0,7,W,643
211,0.0,1,0.0,4,1.0,3,0.3333333333333333,8,L,245
212,0.43333333333333335,1,0.43333333333333335,4,0.0,3,0.0,8,W,363
213,0.0,1,0.0,0,1.0,3,0.3333333333333333,10,L,203
214,0.0,1,0.0,0,0.9,3,0.3,10,L,317
215,0.6,1,0.6,10,0.0,3,0.0,5,W,873
216,0.4666666666666667,1,0.4666666666666667,7,0.0,3,0.0,6,W,427
217,0.7,1,0.7,0,0.0,3,0.0,10,W,381
218,0.7333333333333333,1,0.7333333333333333,0,0.0,3,0.0,10,W,339
219,0.36666666666666664,1,0.36666666666666664,2,0.0,3,0.0,9,W,561
220,0.6333333333333333,1,0.6333333333333333,0,0.0,3,0.0,7,W,213
221,0.43333333333333335,1,0.43333333333333335,0,0.0,3,0.0,10,W,857
222,0.0,1,0.0,0,2.0,3,0.6666666666666666,8,L,131
223,0.6333333333333333,1,0.6333333333333333,6,0.0,3,0.0,7,W,791
224,0.4666666666666667,1,0.4666666666666667,6,0.0,3,0.0,7,W,289
225,0.6666666666666666,1,0.6666666666666666,0,0.0,3,0.0,10,W,309
226,1.0,1,1.0,5,0.0,3,0.0,7,W,347
227,0.0,1,0.0,0,1.8333333333333335,3,0.6111111111111112,5,L,87
228,0.3333333333333333,1,0.3333333333333333,1,0.0,3,0.0,9,W,465
229,1.0,1,1.0,0,0.0,3,0.0,10,W,401
230,0.6666666666666666,1,0.6666666666666666,0,0.0,3,0.0,10,W,457
231,0.0,1,0.0,0,1.0,3,0.3333333333333333,9,L,183
232,0.43333333333333335,1,0.43333333333333335,8,0.0,3,0.0,6,W,607
233,0.6666666666666666,1,0.6666666666666666,10,0.0,3,0.0,3,W,321
234,0.0,1,0.0,0,0.36666666666666664,3,0.12222222222222222,10,L,867
235,0.0,1,0.0,0,2.0,3,0.6666666666666666,7,L,47
236,0.36666666666666664,1,0.36666666666666664,0,0.0,3,0.0,8,W,355
237,1.0,1,1.0,0,0.0,3,0.0,10,W,343
238,0.7,1,0.7,1,0.0,3,0.0,8,W,237
239,0.7,1,0.7,3,0.0,3,0.0,8,W,959
240,0.0,1,0.0,1,0.9,3,0.3,9,L,257
241,0.4666666666666667,1,0.4666666666666667,3,0.0,3,0.0,7,W,519
242,0.23333333333333334,1,0.23333333333333334,4,0.0,3,0.0,8,W,419
243,0.7666666666666667,1,0.7666666666666667,3,0.0,3,0.0,9,W,429
